idx,tile,IPCC Class,SMOD,source,joint_class,split
2397,Landcover-768836,Settlement,22,Landcover,Landcover/Settlement/22,train
2398,UNHCR-NGAs035475,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2399,Landcover-773628,Settlement,22,Landcover,Landcover/Settlement/22,train
2400,UNHCR-NGAs037548,Settlement,11,UNHCR,UNHCR/Settlement/11,train
2401,Landcover-1217802,blank,11,Landcover,Landcover/nan/11,train
2402,UNHCR-CMRs009621,Forest,11,UNHCR,UNHCR/Forest/11,train
2403,Landcover-769074,Settlement,13,Landcover,Landcover/Settlement/13,train
2404,Landcover-720673,Other,11,Landcover,Landcover/Other/11,train
2405,Amnesty POI-20-1-3,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
2406,Landcover-801291,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2407,Landcover-776465,Settlement,23,Landcover,Landcover/Settlement/23,train
2408,Landcover-87482,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2409,Landcover-1266589,blank,11,Landcover,Landcover/nan/11,train
2410,Landcover-1175919,blank,11,Landcover,Landcover/nan/11,train
2411,Landcover-1562332,Forest,11,Landcover,Landcover/Forest/11,train
2412,Landcover-742030,Forest,11,Landcover,Landcover/Forest/11,train
2413,Landcover-769757,Settlement,10,Landcover,Landcover/Settlement/10,train
2414,UNHCR-NGAs036527,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2415,ASMSpotter-7-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2416,Landcover-771158,Settlement,11,Landcover,Landcover/Settlement/11,train
2417,UNHCR-MLIs003334,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2418,Landcover-777703,Settlement,11,Landcover,Landcover/Settlement/11,train
2419,Landcover-1703250,Forest,11,Landcover,Landcover/Forest/11,train
2420,Landcover-774540,Settlement,23,Landcover,Landcover/Settlement/23,train
2421,Landcover-771842,Settlement,13,Landcover,Landcover/Settlement/13,train
2422,UNHCR-SOMs027975,Other,11,UNHCR,UNHCR/Other/11,train
2423,Landcover-777689,Settlement,11,Landcover,Landcover/Settlement/11,train
2424,Amnesty POI-16-3-3,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
2425,Landcover-777656,Settlement,12,Landcover,Landcover/Settlement/12,train
2426,Landcover-604127,Other,11,Landcover,Landcover/Other/11,train
2427,Landcover-805418,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2428,ASMSpotter-15-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2429,ASMSpotter-23-1-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2430,UNHCR-PAKs003445,Forest,11,UNHCR,UNHCR/Forest/11,train
2431,Landcover-772003,Settlement,30,Landcover,Landcover/Settlement/30,train
2432,Amnesty POI-15-2-1,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
2433,Landcover-772361,Settlement,13,Landcover,Landcover/Settlement/13,train
2434,Landcover-1829255,Forest,11,Landcover,Landcover/Forest/11,train
2435,UNHCR-COGs004877,Forest,11,UNHCR,UNHCR/Forest/11,train
2436,ASMSpotter-40-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2437,Landcover-775664,Settlement,23,Landcover,Landcover/Settlement/23,train
2438,Amnesty POI-4-1-3,Settlement,30,Amnesty,Amnesty/Settlement/30,train
2439,Landcover-711297,Other,11,Landcover,Landcover/Other/11,train
2440,Landcover-411103,Other,11,Landcover,Landcover/Other/11,train
2441,Landcover-773412,Settlement,11,Landcover,Landcover/Settlement/11,train
2442,UNHCR-NGAs035439,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2443,UNHCR-SDNs080050,Grassland,11,UNHCR,UNHCR/Grassland/11,train
2444,Landcover-255756,Grassland,11,Landcover,Landcover/Grassland/11,train
2445,Landcover-664916,Other,11,Landcover,Landcover/Other/11,train
2446,Landcover-773702,Settlement,11,Landcover,Landcover/Settlement/11,train
2447,Landcover-774305,Settlement,30,Landcover,Landcover/Settlement/30,train
2448,Landcover-770446,Settlement,30,Landcover,Landcover/Settlement/30,train
2449,Landcover-775729,Settlement,12,Landcover,Landcover/Settlement/12,train
2450,Landcover-777786,Settlement,11,Landcover,Landcover/Settlement/11,train
2451,Landcover-1153797,blank,11,Landcover,Landcover/nan/11,train
2452,Landcover-772495,Settlement,11,Landcover,Landcover/Settlement/11,train
2453,Landcover-1696712,Forest,11,Landcover,Landcover/Forest/11,train
2454,UNHCR-LBNs005243,Other,11,UNHCR,UNHCR/Other/11,train
2455,UNHCR-MMRs035404,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2456,Landcover-777410,Settlement,30,Landcover,Landcover/Settlement/30,train
2457,Landcover-776918,Settlement,21,Landcover,Landcover/Settlement/21,train
2458,Landcover-257287,Grassland,11,Landcover,Landcover/Grassland/11,train
2459,Landcover-526127,Grassland,11,Landcover,Landcover/Grassland/11,train
2460,ASMSpotter-7-3-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2461,Landcover-776098,Settlement,11,Landcover,Landcover/Settlement/11,train
2462,ASMSpotter-27-1-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2463,UNHCR-MLIs003354,Settlement,30,UNHCR,UNHCR/Settlement/30,train
2464,Landcover-776902,Settlement,21,Landcover,Landcover/Settlement/21,train
2465,ASMSpotter-27-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2466,Landcover-662303,Other,10,Landcover,Landcover/Other/10,train
2467,Landcover-564734,Grassland,11,Landcover,Landcover/Grassland/11,train
2468,Landcover-778328,Settlement,12,Landcover,Landcover/Settlement/12,train
2469,UNHCR-COGs004997,Water,11,UNHCR,UNHCR/Water/11,train
2470,Landcover-775579,Settlement,13,Landcover,Landcover/Settlement/13,train
2471,UNHCR-MMRs035203,Agriculture,13,UNHCR,UNHCR/Agriculture/13,train
2472,Landcover-771950,Settlement,12,Landcover,Landcover/Settlement/12,train
2473,UNHCR-NGAs035988,Settlement,30,UNHCR,UNHCR/Settlement/30,train
2474,Landcover-769752,Settlement,30,Landcover,Landcover/Settlement/30,train
2475,Landcover-1454245,Forest,11,Landcover,Landcover/Forest/11,train
2476,ASMSpotter-24-1-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2477,UNHCR-NGAs037426,Agriculture,13,UNHCR,UNHCR/Agriculture/13,train
2478,Landcover-1089999,Water,10,Landcover,Landcover/Water/10,train
2479,Landcover-1877569,Forest,10,Landcover,Landcover/Forest/10,train
2480,Landcover-656948,Other,11,Landcover,Landcover/Other/11,train
2481,UNHCR-SDNs015641,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
2482,Landcover-776327,Settlement,13,Landcover,Landcover/Settlement/13,train
2483,Landcover-770509,Settlement,12,Landcover,Landcover/Settlement/12,train
2484,ASMSpotter-31-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2485,UNHCR-TUNs005744,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
2486,Landcover-416256,Other,11,Landcover,Landcover/Other/11,train
2487,Landcover-770730,Settlement,21,Landcover,Landcover/Settlement/21,train
2488,Landcover-1777193,Forest,11,Landcover,Landcover/Forest/11,train
2489,Amnesty POI-9-1-1,Settlement,30,Amnesty,Amnesty/Settlement/30,train
2490,Landcover-777801,Settlement,11,Landcover,Landcover/Settlement/11,train
2491,Landcover-777678,Settlement,21,Landcover,Landcover/Settlement/21,train
2492,Landcover-1762395,Forest,11,Landcover,Landcover/Forest/11,train
2493,Landcover-1889147,Forest,11,Landcover,Landcover/Forest/11,train
2494,UNHCR-NERs009692,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2495,Landcover-776999,Settlement,30,Landcover,Landcover/Settlement/30,train
2496,UNHCR-CAFs033235,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2497,Landcover-773243,Settlement,23,Landcover,Landcover/Settlement/23,train
2498,UNHCR-NGAs036108,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2499,Landcover-958598,Other,11,Landcover,Landcover/Other/11,train
2500,Landcover-1784876,Forest,11,Landcover,Landcover/Forest/11,train
2501,ASMSpotter-26-1-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2502,Landcover-361545,Other,11,Landcover,Landcover/Other/11,train
2503,UNHCR-LVAs001097,Settlement,11,UNHCR,UNHCR/Settlement/11,train
2504,Landcover-776838,Settlement,12,Landcover,Landcover/Settlement/12,train
2505,Landcover-1863947,Forest,11,Landcover,Landcover/Forest/11,train
2506,Landcover-1656624,Forest,11,Landcover,Landcover/Forest/11,train
2507,Landcover-773911,Settlement,30,Landcover,Landcover/Settlement/30,train
2508,Landcover-775530,Settlement,21,Landcover,Landcover/Settlement/21,train
2509,Landcover-771336,Settlement,12,Landcover,Landcover/Settlement/12,train
2510,UNHCR-PNGs003131,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2511,UNHCR-LBNs006452,Other,11,UNHCR,UNHCR/Other/11,train
2512,Landcover-774665,Settlement,30,Landcover,Landcover/Settlement/30,train
2513,Landcover-777933,Settlement,12,Landcover,Landcover/Settlement/12,train
2514,Landcover-775963,Settlement,12,Landcover,Landcover/Settlement/12,train
2515,Amnesty POI-18-2-2,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
2516,ASMSpotter-35-3-1,Wetland,11,ASMSpotter,ASMSpotter/Wetland/11,train
2517,Landcover-143843,Forest,11,Landcover,Landcover/Forest/11,train
2518,UNHCR-CMRs004003,Forest,11,UNHCR,UNHCR/Forest/11,train
2519,Landcover-894223,Other,11,Landcover,Landcover/Other/11,train
2520,Landcover-1646385,Forest,11,Landcover,Landcover/Forest/11,train
2521,UNHCR-SSDs008696,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2522,Landcover-755976,Wetland,11,Landcover,Landcover/Wetland/11,train
2523,Landcover-113751,Forest,11,Landcover,Landcover/Forest/11,train
2524,Landcover-769333,Settlement,30,Landcover,Landcover/Settlement/30,train
2525,UNHCR-TCDs080100,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2526,UNHCR-TUNs005739,Settlement,30,UNHCR,UNHCR/Settlement/30,train
2527,Landcover-1354463,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2528,Landcover-774139,Settlement,12,Landcover,Landcover/Settlement/12,train
2529,Landcover-772334,Settlement,12,Landcover,Landcover/Settlement/12,train
2530,Landcover-1332292,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2531,UNHCR-NGAs035727,Settlement,11,UNHCR,UNHCR/Settlement/11,train
2532,Landcover-324595,Other,11,Landcover,Landcover/Other/11,train
2533,ASMSpotter-9-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2534,Landcover-773363,Settlement,23,Landcover,Landcover/Settlement/23,train
2535,Amnesty POI-20-1-1,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
2536,Landcover-776960,Settlement,21,Landcover,Landcover/Settlement/21,train
2537,UNHCR-MWIs003305,Settlement,30,UNHCR,UNHCR/Settlement/30,train
2538,Landcover-1846975,Forest,11,Landcover,Landcover/Forest/11,train
2539,Landcover-629165,Other,11,Landcover,Landcover/Other/11,train
2540,Landcover-774107,Settlement,30,Landcover,Landcover/Settlement/30,train
2541,Landcover-773401,Settlement,11,Landcover,Landcover/Settlement/11,train
2542,Landcover-770574,Settlement,11,Landcover,Landcover/Settlement/11,train
2543,Landcover-773655,Settlement,21,Landcover,Landcover/Settlement/21,train
2544,ASMSpotter-5-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2545,Landcover-773933,Settlement,10,Landcover,Landcover/Settlement/10,train
2546,UNHCR-BGDs032264,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2547,Landcover-774102,Settlement,13,Landcover,Landcover/Settlement/13,train
2548,UNHCR-MMRs032259,Agriculture,30,UNHCR,UNHCR/Agriculture/30,train
2549,Landcover-772117,Settlement,11,Landcover,Landcover/Settlement/11,train
2550,UNHCR-MMRs035442,Agriculture,10,UNHCR,UNHCR/Agriculture/10,train
2551,Landcover-777422,Settlement,23,Landcover,Landcover/Settlement/23,train
2552,UNHCR-GMBs003424,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2553,Landcover-1568936,Forest,11,Landcover,Landcover/Forest/11,train
2554,Landcover-773037,Settlement,30,Landcover,Landcover/Settlement/30,train
2555,Landcover-774807,Settlement,10,Landcover,Landcover/Settlement/10,train
2556,Landcover-774225,Settlement,30,Landcover,Landcover/Settlement/30,train
2557,Landcover-209101,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2558,Landcover-775001,Settlement,13,Landcover,Landcover/Settlement/13,train
2559,Landcover-403718,Other,11,Landcover,Landcover/Other/11,train
2560,Landcover-771571,Settlement,10,Landcover,Landcover/Settlement/10,train
2561,Landcover-267943,Other,11,Landcover,Landcover/Other/11,train
2562,UNHCR-ETHs004591,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2563,ASMSpotter-40-3-2,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2564,Landcover-607741,Other,11,Landcover,Landcover/Other/11,train
2565,UNHCR-AFGs000003,Settlement,30,UNHCR,UNHCR/Settlement/30,train
2566,UNHCR-NGAs035714,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2567,Landcover-777946,Settlement,13,Landcover,Landcover/Settlement/13,train
2568,Landcover-777210,Settlement,23,Landcover,Landcover/Settlement/23,train
2569,Landcover-407982,Other,11,Landcover,Landcover/Other/11,train
2570,Landcover-1248348,blank,11,Landcover,Landcover/nan/11,train
2571,Landcover-1099917,Water,11,Landcover,Landcover/Water/11,train
2572,UNHCR-NGAs037492,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2573,UNHCR-NERs009645,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2574,Landcover-776648,Settlement,21,Landcover,Landcover/Settlement/21,train
2575,UNHCR-BFAs004634,Grassland,11,UNHCR,UNHCR/Grassland/11,train
2576,Landcover-731898,Forest,11,Landcover,Landcover/Forest/11,train
2577,Landcover-769356,Settlement,12,Landcover,Landcover/Settlement/12,train
2578,Landcover-775779,Settlement,13,Landcover,Landcover/Settlement/13,train
2579,UNHCR-TCDs080133,Other,11,UNHCR,UNHCR/Other/11,train
2580,ASMSpotter-15-3-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2581,UNHCR-MMRs032345,Agriculture,12,UNHCR,UNHCR/Agriculture/12,train
2582,Landcover-732230,Forest,11,Landcover,Landcover/Forest/11,train
2583,Landcover-1306378,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2584,Landcover-607672,Other,11,Landcover,Landcover/Other/11,train
2585,Landcover-778057,Settlement,22,Landcover,Landcover/Settlement/22,train
2586,Landcover-778433,Settlement,12,Landcover,Landcover/Settlement/12,train
2587,UNHCR-NGAs035814,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2588,Landcover-1561223,Forest,11,Landcover,Landcover/Forest/11,train
2589,Landcover-776765,Settlement,11,Landcover,Landcover/Settlement/11,train
2590,Landcover-1863564,Forest,11,Landcover,Landcover/Forest/11,train
2591,Landcover-1416619,Forest,11,Landcover,Landcover/Forest/11,train
2592,Landcover-776234,Settlement,30,Landcover,Landcover/Settlement/30,train
2593,UNHCR-CMRs009617,Forest,11,UNHCR,UNHCR/Forest/11,train
2594,Landcover-1682404,Forest,11,Landcover,Landcover/Forest/11,train
2595,Landcover-622063,Other,11,Landcover,Landcover/Other/11,train
2596,Landcover-774972,Settlement,13,Landcover,Landcover/Settlement/13,train
2597,Landcover-776533,Settlement,10,Landcover,Landcover/Settlement/10,train
2598,Landcover-777803,Settlement,21,Landcover,Landcover/Settlement/21,train
2599,UNHCR-GEOs002452,Forest,11,UNHCR,UNHCR/Forest/11,train
2600,Amnesty POI-17-1-2,Forest,11,Amnesty,Amnesty/Forest/11,train
2601,Landcover-143551,Forest,12,Landcover,Landcover/Forest/12,train
2602,Landcover-773576,Settlement,11,Landcover,Landcover/Settlement/11,train
2603,Landcover-769539,Settlement,12,Landcover,Landcover/Settlement/12,train
2604,Landcover-769123,Settlement,30,Landcover,Landcover/Settlement/30,train
2605,Landcover-776460,Settlement,12,Landcover,Landcover/Settlement/12,train
2606,Landcover-770393,Settlement,10,Landcover,Landcover/Settlement/10,train
2607,Landcover-770046,Settlement,21,Landcover,Landcover/Settlement/21,train
2608,Landcover-285751,Other,11,Landcover,Landcover/Other/11,train
2609,Landcover-776686,Settlement,30,Landcover,Landcover/Settlement/30,train
2610,Landcover-655933,Other,11,Landcover,Landcover/Other/11,train
2611,UNHCR-LBNs006592,Settlement,12,UNHCR,UNHCR/Settlement/12,train
2612,Landcover-1056809,Water,10,Landcover,Landcover/Water/10,train
2613,Landcover-1577137,Forest,11,Landcover,Landcover/Forest/11,train
2614,Landcover-778178,Settlement,30,Landcover,Landcover/Settlement/30,train
2615,Landcover-876184,Other,11,Landcover,Landcover/Other/11,train
2616,UNHCR-CODs005136,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2617,Landcover-1555657,Forest,11,Landcover,Landcover/Forest/11,train
2618,Landcover-1623813,Forest,11,Landcover,Landcover/Forest/11,train
2619,ASMSpotter-22-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2620,Landcover-769464,Settlement,11,Landcover,Landcover/Settlement/11,train
2621,Landcover-777635,Settlement,13,Landcover,Landcover/Settlement/13,train
2622,Landcover-773047,Settlement,21,Landcover,Landcover/Settlement/21,train
2623,Landcover-778549,Settlement,11,Landcover,Landcover/Settlement/11,train
2624,UNHCR-ETHs028034,Settlement,30,UNHCR,UNHCR/Settlement/30,train
2625,Landcover-434989,Other,11,Landcover,Landcover/Other/11,train
2626,Amnesty POI-18-3-3,Agriculture,11,Amnesty,Amnesty/Agriculture/11,train
2627,UNHCR-SDNs080056,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2628,Amnesty POI-9-3-2,Settlement,30,Amnesty,Amnesty/Settlement/30,train
2629,UNHCR-SSDs008844,Forest,11,UNHCR,UNHCR/Forest/11,train
2630,Landcover-772101,Settlement,30,Landcover,Landcover/Settlement/30,train
2631,Landcover-777323,Settlement,11,Landcover,Landcover/Settlement/11,train
2632,ASMSpotter-19-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2633,Landcover-768793,Settlement,12,Landcover,Landcover/Settlement/12,train
2634,Landcover-770352,Settlement,22,Landcover,Landcover/Settlement/22,train
2635,Landcover-776027,Settlement,12,Landcover,Landcover/Settlement/12,train
2636,Landcover-775766,Settlement,21,Landcover,Landcover/Settlement/21,train
2637,UNHCR-BGRs002331,Settlement,11,UNHCR,UNHCR/Settlement/11,train
2638,ASMSpotter-11-2-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2639,Landcover-772844,Settlement,21,Landcover,Landcover/Settlement/21,train
2640,Landcover-778396,Settlement,30,Landcover,Landcover/Settlement/30,train
2641,ASMSpotter-10-1-3,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2642,Landcover-775432,Settlement,30,Landcover,Landcover/Settlement/30,train
2643,ASMSpotter-29-2-1,Other,11,ASMSpotter,ASMSpotter/Other/11,train
2644,Landcover-773841,Settlement,11,Landcover,Landcover/Settlement/11,train
2645,Landcover-777169,Settlement,21,Landcover,Landcover/Settlement/21,train
2646,UNHCR-CAFs033272,Forest,11,UNHCR,UNHCR/Forest/11,train
2647,Landcover-768865,Settlement,13,Landcover,Landcover/Settlement/13,train
2648,Landcover-778108,Settlement,11,Landcover,Landcover/Settlement/11,train
2649,Landcover-778294,Settlement,23,Landcover,Landcover/Settlement/23,train
2650,UNHCR-NGAs037018,Agriculture,11,UNHCR,UNHCR/Agriculture/11,train
2651,Landcover-1642140,Forest,11,Landcover,Landcover/Forest/11,train
2652,Amnesty POI-6-3-3,Grassland,21,Amnesty,Amnesty/Grassland/21,train
2653,ASMSpotter-6-2-1,Forest,11,ASMSpotter,ASMSpotter/Forest/11,train
2654,Landcover-777118,Settlement,23,Landcover,Landcover/Settlement/23,train
2655,Landcover-771461,Settlement,11,Landcover,Landcover/Settlement/11,train
2656,Landcover-776311,Settlement,22,Landcover,Landcover/Settlement/22,train
2657,Landcover-347255,Other,11,Landcover,Landcover/Other/11,train
2658,Landcover-776216,Settlement,21,Landcover,Landcover/Settlement/21,train
2659,Landcover-775612,Settlement,11,Landcover,Landcover/Settlement/11,train
2660,Landcover-775101,Settlement,30,Landcover,Landcover/Settlement/30,train
2661,UNHCR-ETHs008605,Forest,11,UNHCR,UNHCR/Forest/11,train
2662,Landcover-62499,Agriculture,11,Landcover,Landcover/Agriculture/11,train
2663,Landcover-777095,Settlement,11,Landcover,Landcover/Settlement/11,train
2664,Landcover-776318,Settlement,11,Landcover,Landcover/Settlement/11,train
